x,y,z,type
-47.76440365921135,-83.18,0.0,0
-47.76440365921135,-66.36000000000001,0.0,0
-47.76440365921135,-49.54000000000001,0.0,0
-47.76440365921135,-32.72000000000001,0.0,0
-47.76440365921135,-15.900000000000013,0.0,0
-30.944403659211346,-83.18,0.0,0
-30.944403659211346,-15.900000000000013,0.0,0
-14.124403659211346,-100,0.0,0
-14.124403659211346,0.9199999999999875,0.0,0
2.6955963407886543,-83.18,0.0,0
2.6955963407886543,-15.900000000000013,0.0,0
19.515596340788655,-83.18,0.0,0
19.515596340788655,-66.36000000000001,0.0,0
19.515596340788655,-32.72000000000001,0.0,0
19.515596340788655,-15.900000000000013,0.0,0
36.335596340788655,-66.36000000000001,0.0,0
36.335596340788655,-49.54000000000001,0.0,0
36.335596340788655,-32.72000000000001,0.0,0
