x,y,z,type
38.84992187051525,-94.756810277346,0.0,0
-129.35007812948473,-94.756810277346,0.0,0
-62.07007812948475,174.36318972265394,0.0,0
72.48992187051525,157.54318972265395,0.0,0
122.94992187051523,123.90318972265396,0.0,0
-45.25007812948475,-10.656810277346011,0.0,0
-95.71007812948474,39.80318972265399,0.0,0
-45.25007812948475,-94.756810277346,0.0,0
-45.25007812948475,39.80318972265399,0.0,0
89.30992187051524,-94.756810277346,0.0,0
-62.07007812948475,123.90318972265396,0.0,0
89.30992187051524,174.36318972265394,0.0,0
5.209921870515252,-27.47681027734601,0.0,0
-11.610078129484748,6.163189722653989,0.0,0
106.12992187051523,-27.47681027734601,0.0,0
122.94992187051523,73.44318972265398,0.0,0
-146.17007812948472,-10.656810277346011,0.0,0
-112.53007812948474,-77.93681027734601,0.0,0
-146.17007812948472,90.26318972265398,0.0,0
89.30992187051524,-61.11681027734601,0.0,0
139.76992187051522,90.26318972265398,0.0,0
-129.35007812948473,22.98318972265399,0.0,0
-112.53007812948474,-111.576810277346,0.0,0
72.48992187051525,191.18318972265394,0.0,0
22.029921870515253,-77.93681027734601,0.0,0
22.029921870515253,-111.576810277346,0.0,0
22.029921870515253,90.26318972265398,0.0,0
-129.35007812948473,-61.11681027734601,0.0,0
-45.25007812948475,-111.576810277346,0.0,0
-28.430078129484748,-94.756810277346,0.0,0
156.5899218705152,39.80318972265399,0.0,0
72.48992187051525,140.72318972265396,0.0,0
173.4099218705152,-94.756810277346,0.0,0
-28.430078129484748,157.54318972265395,0.0,0
106.12992187051523,-44.29681027734601,0.0,0
106.12992187051523,123.90318972265396,0.0,0
173.4099218705152,-111.576810277346,0.0,0
38.84992187051525,56.62318972265399,0.0,0
-11.610078129484748,107.08318972265397,0.0,0
-28.430078129484748,-10.656810277346011,0.0,0
89.30992187051524,6.163189722653989,0.0,0
-45.25007812948475,-61.11681027734601,0.0,0
106.12992187051523,157.54318972265395,0.0,0
106.12992187051523,39.80318972265399,0.0,0
55.66992187051525,-111.576810277346,0.0,0
55.66992187051525,-27.47681027734601,0.0,0
72.48992187051525,107.08318972265397,0.0,0
156.5899218705152,157.54318972265395,0.0,0
