x,y,z,type
-50.742729917777375,13.673132661009028,0.0,default
-50.742729917777375,30.493132661009028,0.0,default
-50.742729917777375,47.31313266100903,0.0,default
-50.742729917777375,64.13313266100903,0.0,default
-33.922729917777374,-3.1468673389909725,0.0,default
-33.922729917777374,80.95313266100902,0.0,default
-17.102729917777374,-3.1468673389909725,0.0,default
-17.102729917777374,80.95313266100902,0.0,default
-0.2827299177773739,-3.1468673389909725,0.0,default
-0.2827299177773739,80.95313266100902,0.0,default
16.537270082222626,-3.1468673389909725,0.0,default
16.537270082222626,80.95313266100902,0.0,default
33.35727008222263,13.673132661009028,0.0,default
33.35727008222263,30.493132661009028,0.0,default
33.35727008222263,47.31313266100903,0.0,default
33.35727008222263,64.13313266100903,0.0,default
