x,y,z,type
-93.83913713586173,289.67626260815746,0.0,0
-93.83913713586173,306.49626260815745,0.0,0
-93.83913713586173,323.31626260815744,0.0,0
-93.83913713586173,340.13626260815744,0.0,0
-93.83913713586173,356.95626260815743,0.0,0
-93.83913713586173,373.7762626081574,0.0,0
-93.83913713586173,390.5962626081574,0.0,0
-93.83913713586173,407.4162626081574,0.0,0
-93.83913713586173,424.2362626081574,0.0,0
-77.01913713586174,256.0362626081575,0.0,0
-77.01913713586174,272.85626260815746,0.0,0
-77.01913713586174,424.2362626081574,0.0,0
-77.01913713586174,441.0562626081574,0.0,0
-60.19913713586174,239.21626260815748,0.0,0
-60.19913713586174,457.8762626081574,0.0,0
-43.37913713586174,222.39626260815749,0.0,0
-43.37913713586174,474.6962626081574,0.0,0
-26.55913713586174,205.5762626081575,0.0,0
-26.55913713586174,491.5162626081574,0.0,0
-9.73913713586174,205.5762626081575,0.0,0
-9.73913713586174,491.5162626081574,0.0,0
7.080862864138261,188.7562626081575,0.0,0
23.90086286413826,188.7562626081575,0.0,0
40.72086286413826,188.7562626081575,0.0,0
57.54086286413826,188.7562626081575,0.0,0
74.36086286413826,188.7562626081575,0.0,0
91.18086286413825,188.7562626081575,0.0,0
108.00086286413824,188.7562626081575,0.0,0
124.82086286413823,188.7562626081575,0.0,0
141.64086286413823,188.7562626081575,0.0,0
141.64086286413823,205.5762626081575,0.0,0
141.64086286413823,491.5162626081574,0.0,0
158.46086286413822,205.5762626081575,0.0,0
158.46086286413822,491.5162626081574,0.0,0
175.28086286413821,222.39626260815749,0.0,0
175.28086286413821,474.6962626081574,0.0,0
192.1008628641382,239.21626260815748,0.0,0
192.1008628641382,457.8762626081574,0.0,0
192.1008628641382,474.6962626081574,0.0,0
208.9208628641382,256.0362626081575,0.0,0
208.9208628641382,272.85626260815746,0.0,0
208.9208628641382,424.2362626081574,0.0,0
208.9208628641382,441.0562626081574,0.0,0
225.7408628641382,272.85626260815746,0.0,0
225.7408628641382,289.67626260815746,0.0,0
225.7408628641382,306.49626260815745,0.0,0
225.7408628641382,323.31626260815744,0.0,0
225.7408628641382,373.7762626081574,0.0,0
225.7408628641382,390.5962626081574,0.0,0
225.7408628641382,407.4162626081574,0.0,0
225.7408628641382,424.2362626081574,0.0,0
242.5608628641382,340.13626260815744,0.0,0
242.5608628641382,356.95626260815743,0.0,0
