x,y,z,type
46.192491678635655,231.7535985848561,0.0,0
113.47249167863563,13.09359858485616,0.0,0
130.29249167863563,147.65359858485613,0.0,0
-189.2875083213643,80.37359858485615,0.0,0
-172.4675083213643,46.73359858485616,0.0,0
-105.18750832136433,-3.7264014151438403,0.0,0
-88.36750832136434,63.55359858485616,0.0,0
-54.72750832136435,214.9335985848561,0.0,0
29.372491678635654,97.19359858485615,0.0,0
63.012491678635655,63.55359858485616,0.0,0
-138.82750832136432,-71.00640141514384,0.0,0
79.83249167863565,147.65359858485613,0.0,0
12.552491678635654,97.19359858485615,0.0,0
-4.267508321364346,97.19359858485615,0.0,0
-71.54750832136435,-87.82640141514383,0.0,0
-71.54750832136435,181.2935985848561,0.0,0
-105.18750832136433,147.65359858485613,0.0,0
130.29249167863563,-3.7264014151438403,0.0,0
-172.4675083213643,-87.82640141514383,0.0,0
-37.90750832136435,198.1135985848561,0.0,0
96.65249167863564,114.01359858485614,0.0,0
29.372491678635654,80.37359858485615,0.0,0
-189.2875083213643,198.1135985848561,0.0,0
-71.54750832136435,-3.7264014151438403,0.0,0
-122.00750832136433,130.83359858485613,0.0,0
46.192491678635655,-20.54640141514384,0.0,0
-122.00750832136433,231.7535985848561,0.0,0
-37.90750832136435,181.2935985848561,0.0,0
96.65249167863564,29.91359858485616,0.0,0
29.372491678635654,-87.82640141514383,0.0,0
-88.36750832136434,29.91359858485616,0.0,0
12.552491678635654,-54.18640141514384,0.0,0
-122.00750832136433,-20.54640141514384,0.0,0
79.83249167863565,214.9335985848561,0.0,0
-155.6475083213643,130.83359858485613,0.0,0
46.192491678635655,97.19359858485615,0.0,0
-172.4675083213643,-3.7264014151438403,0.0,0
-155.6475083213643,-37.36640141514384,0.0,0
-189.2875083213643,-3.7264014151438403,0.0,0
29.372491678635654,214.9335985848561,0.0,0
-4.267508321364346,-87.82640141514383,0.0,0
-155.6475083213643,198.1135985848561,0.0,0
-54.72750832136435,-20.54640141514384,0.0,0
-88.36750832136434,-37.36640141514384,0.0,0
-21.087508321364346,46.73359858485616,0.0,0
-105.18750832136433,46.73359858485616,0.0,0
-4.267508321364346,-20.54640141514384,0.0,0
-21.087508321364346,-71.00640141514384,0.0,0
-138.82750832136432,-54.18640141514384,0.0,0
29.372491678635654,-3.7264014151438403,0.0,0
-155.6475083213643,80.37359858485615,0.0,0
29.372491678635654,-71.00640141514384,0.0,0
-122.00750832136433,63.55359858485616,0.0,0
29.372491678635654,198.1135985848561,0.0,0
-4.267508321364346,164.47359858485612,0.0,0
63.012491678635655,198.1135985848561,0.0,0
-155.6475083213643,97.19359858485615,0.0,0
29.372491678635654,29.91359858485616,0.0,0
12.552491678635654,-20.54640141514384,0.0,0
-37.90750832136435,-54.18640141514384,0.0,0
-37.90750832136435,-37.36640141514384,0.0,0
-88.36750832136434,-87.82640141514383,0.0,0
-172.4675083213643,97.19359858485615,0.0,0
-189.2875083213643,147.65359858485613,0.0,0
96.65249167863564,198.1135985848561,0.0,0
46.192491678635655,-87.82640141514383,0.0,0
-71.54750832136435,13.09359858485616,0.0,0
-122.00750832136433,97.19359858485615,0.0,0
-88.36750832136434,13.09359858485616,0.0,0
79.83249167863565,13.09359858485616,0.0,0
-138.82750832136432,63.55359858485616,0.0,0
-172.4675083213643,130.83359858485613,0.0,0
-122.00750832136433,-71.00640141514384,0.0,0
12.552491678635654,114.01359858485614,0.0,0
-54.72750832136435,164.47359858485612,0.0,0
12.552491678635654,80.37359858485615,0.0,0
12.552491678635654,147.65359858485613,0.0,0
63.012491678635655,147.65359858485613,0.0,0
12.552491678635654,-87.82640141514383,0.0,0
130.29249167863563,63.55359858485616,0.0,0
-37.90750832136435,-20.54640141514384,0.0,0
-21.087508321364346,97.19359858485615,0.0,0
-54.72750832136435,147.65359858485613,0.0,0
-138.82750832136432,147.65359858485613,0.0,0
130.29249167863563,164.47359858485612,0.0,0
-21.087508321364346,130.83359858485613,0.0,0
113.47249167863563,214.9335985848561,0.0,0
46.192491678635655,13.09359858485616,0.0,0
-71.54750832136435,-71.00640141514384,0.0,0
-172.4675083213643,198.1135985848561,0.0,0
-88.36750832136434,97.19359858485615,0.0,0
-21.087508321364346,164.47359858485612,0.0,0
46.192491678635655,63.55359858485616,0.0,0
-155.6475083213643,63.55359858485616,0.0,0
130.29249167863563,114.01359858485614,0.0,0
29.372491678635654,-37.36640141514384,0.0,0
79.83249167863565,29.91359858485616,0.0,0
-71.54750832136435,-37.36640141514384,0.0,0
-122.00750832136433,181.2935985848561,0.0,0
-122.00750832136433,-54.18640141514384,0.0,0
-189.2875083213643,46.73359858485616,0.0,0
-189.2875083213643,130.83359858485613,0.0,0
46.192491678635655,-54.18640141514384,0.0,0
-155.6475083213643,164.47359858485612,0.0,0
-88.36750832136434,114.01359858485614,0.0,0
-105.18750832136433,130.83359858485613,0.0,0
-37.90750832136435,130.83359858485613,0.0,0
-105.18750832136433,-87.82640141514383,0.0,0
79.83249167863565,198.1135985848561,0.0,0
63.012491678635655,-20.54640141514384,0.0,0
113.47249167863563,-20.54640141514384,0.0,0
-155.6475083213643,-3.7264014151438403,0.0,0
79.83249167863565,80.37359858485615,0.0,0
46.192491678635655,29.91359858485616,0.0,0
46.192491678635655,114.01359858485614,0.0,0
96.65249167863564,-54.18640141514384,0.0,0
46.192491678635655,-3.7264014151438403,0.0,0
-88.36750832136434,130.83359858485613,0.0,0
-54.72750832136435,231.7535985848561,0.0,0
-138.82750832136432,80.37359858485615,0.0,0
-21.087508321364346,29.91359858485616,0.0,0
-54.72750832136435,29.91359858485616,0.0,0
-54.72750832136435,-54.18640141514384,0.0,0
-172.4675083213643,-20.54640141514384,0.0,0
130.29249167863563,181.2935985848561,0.0,0
-172.4675083213643,-71.00640141514384,0.0,0
-71.54750832136435,80.37359858485615,0.0,0
29.372491678635654,114.01359858485614,0.0,0
-21.087508321364346,181.2935985848561,0.0,0
-54.72750832136435,97.19359858485615,0.0,0
-155.6475083213643,46.73359858485616,0.0,0
-122.00750832136433,114.01359858485614,0.0,0
-189.2875083213643,-54.18640141514384,0.0,0
-105.18750832136433,214.9335985848561,0.0,0
63.012491678635655,-71.00640141514384,0.0,0
